,id,scope_item_id,staff,type,total,total_by_staff
4478,463,6,618.0,Déclaration,80.0,0.12944983818770225
4480,463,8,618.0,Déclaration,48.0,0.07766990291262135
4481,463,9,618.0,Déclaration,78.0,0.1262135922330097
4482,463,10,618.0,Déclaration,257.0,0.41585760517799353
4483,463,11,618.0,Déclaration,29.0,0.04692556634304207
4484,463,12,618.0,Déclaration,78.0,0.1262135922330097
4485,463,20,618.0,Déclaration,14.0,0.022653721682847898
4486,463,23,618.0,Déclaration,682.0,1.103559870550162
4532,467,1,450.0,Déclaration,339.0,0.7533333333333333
4533,467,2,450.0,Déclaration,304.0,0.6755555555555556
4534,467,3,450.0,Déclaration,0.0,0.0
4535,467,4,450.0,Déclaration,3.0,0.006666666666666667
4536,467,5,450.0,Déclaration,0.0,0.0
4537,467,6,450.0,Déclaration,136.0,0.3022222222222222
4538,467,7,450.0,Déclaration,0.0,0.0
4539,467,8,450.0,Déclaration,0.0,0.0
4540,467,9,450.0,Déclaration,0.0,0.0
4541,467,10,450.0,Déclaration,0.0,0.0
4542,467,11,450.0,Déclaration,0.0,0.0
4543,467,12,450.0,Déclaration,0.0,0.0
4544,467,13,450.0,Déclaration,0.0,0.0
4545,467,14,450.0,Déclaration,0.0,0.0
4546,467,15,450.0,Déclaration,0.0,0.0
4547,467,16,450.0,Déclaration,0.0,0.0
4548,467,17,450.0,Déclaration,0.0,0.0
4549,467,18,450.0,Déclaration,0.0,0.0
4550,467,19,450.0,Déclaration,0.0,0.0
4551,467,20,450.0,Déclaration,0.0,0.0
4552,467,21,450.0,Déclaration,0.0,0.0
4553,467,22,450.0,Déclaration,0.0,0.0
4554,467,23,450.0,Déclaration,0.0,0.0
4627,485,1,877.0,Déclaration,3818.0,4.353477765108324
4628,485,2,877.0,Déclaration,94.0,0.10718358038768529
4629,485,3,877.0,Déclaration,0.0,0.0
4630,485,4,877.0,Déclaration,326.0,0.3717217787913341
4631,485,5,877.0,Déclaration,0.0,0.0
4632,485,6,877.0,Déclaration,1762.0,2.009122006841505
4633,485,7,877.0,Déclaration,0.0,0.0
4634,486,1,876.0,Déclaration,9063.75,10.346746575342467
4635,486,2,876.0,Déclaration,72.0,0.0821917808219178
4636,486,3,876.0,Déclaration,0.0,0.0
4637,486,4,876.0,Déclaration,176.6,0.20159817351598172
4638,486,5,876.0,Déclaration,0.0,0.0
4639,486,6,876.0,Déclaration,3677.0,4.197488584474886
4747,499,1,585.0,Déclaration,764.0,1.305982905982906
4748,499,2,585.0,Déclaration,44772.0,76.53333333333333
4749,499,3,585.0,Déclaration,16.0,0.02735042735042735
4750,499,4,585.0,Déclaration,3.0,0.005128205128205128
4751,499,5,585.0,Déclaration,0.0,0.0
4752,499,6,585.0,Déclaration,222.0,0.37948717948717947
4753,499,7,585.0,Déclaration,0.0,0.0
4754,499,8,585.0,Déclaration,7523.0,12.85982905982906
4755,499,9,585.0,Déclaration,25756.0,44.02735042735043
4756,499,10,585.0,Déclaration,101.0,0.17264957264957265
4757,499,11,585.0,Déclaration,120.0,0.20512820512820512
4758,499,12,585.0,Déclaration,3552443.0,6072.552136752137
4759,499,13,585.0,Déclaration,49.0,0.08376068376068375
4760,499,14,585.0,Déclaration,0.0,0.0
4761,499,16,585.0,Déclaration,19.0,0.03247863247863248
4762,499,17,585.0,Déclaration,475613.0,813.0136752136752
4763,499,18,585.0,Déclaration,6129897.0,10478.45641025641
4764,499,19,585.0,Déclaration,1679.0,2.87008547008547
4765,499,20,585.0,Déclaration,0.0,0.0
4766,499,21,585.0,Déclaration,0.0,0.0
4767,499,22,585.0,Déclaration,3103.0,5.304273504273504
4768,499,23,585.0,Déclaration,0.0,0.0
4826,510,1,1682.0,Déclaration,56588.0,33.643281807372176
4827,510,2,1682.0,Déclaration,2211.0,1.3145065398335316
4828,510,3,1682.0,Déclaration,15456.0,9.189060642092747
4829,510,4,1682.0,Déclaration,217.0,0.12901307966706302
4830,510,5,1682.0,Déclaration,0.0,0.0
4831,510,6,1682.0,Déclaration,22069.0,13.120689655172415
4840,512,1,755.0,Déclaration,0.0,0.0
4841,512,2,755.0,Déclaration,0.0,0.0
4842,512,3,755.0,Déclaration,0.0,0.0
4843,512,4,755.0,Déclaration,0.0,0.0
4844,512,5,755.0,Déclaration,0.0,0.0
4868,516,1,650.0,Déclaration,752.0,1.156923076923077
4869,516,2,650.0,Déclaration,62.0,0.09538461538461539
4870,516,3,650.0,Déclaration,0.0,0.0
4871,516,4,650.0,Déclaration,15.0,0.023076923076923078
4872,516,5,650.0,Déclaration,0.0,0.0
4873,516,6,650.0,Déclaration,345.0,0.5307692307692308
4875,519,1,510.0,Déclaration,23040.319,45.17709607843137
4876,519,2,510.0,Déclaration,1096.194,2.1494
4877,519,3,510.0,Déclaration,220367.715,432.0935588235294
4878,519,4,510.0,Déclaration,2714.988,5.323505882352941
4879,519,5,510.0,Déclaration,0.0,0.0
4880,519,6,510.0,Déclaration,103255.253,202.46128039215685
4881,519,7,510.0,Déclaration,0.0,0.0
4926,523,1,535.0,Déclaration,533.04,0.9963364485981308
4927,523,2,535.0,Déclaration,72.191,0.13493644859813084
4928,523,3,535.0,Déclaration,0.0,0.0
4929,523,4,535.0,Déclaration,0.0,0.0
4930,523,5,535.0,Déclaration,0.0,0.0
4931,523,6,535.0,Déclaration,385.237,0.7200691588785048
5005,530,1,5000.0,Déclaration,2519.0,0.5038
5006,530,2,5000.0,Déclaration,0.0,0.0
5007,530,3,5000.0,Déclaration,0.0,0.0
5008,530,4,5000.0,Déclaration,31.0,0.0062
5009,530,5,5000.0,Déclaration,0.0,0.0
5010,530,6,5000.0,Déclaration,3740.0,0.748
5011,530,7,5000.0,Déclaration,72.0,0.0144
5019,531,1,1000.0,Déclaration,1181.0,1.181
5020,531,2,1000.0,Déclaration,0.0,0.0
5021,531,3,1000.0,Déclaration,0.0,0.0
5022,531,4,1000.0,Déclaration,3014.0,3.014
5023,531,5,1000.0,Déclaration,0.0,0.0
5024,531,6,1000.0,Déclaration,500.0,0.5
5025,531,7,1000.0,Déclaration,170.0,0.17
5047,533,1,500.0,Déclaration,1948.0,3.896
5048,533,2,500.0,Déclaration,0.0,0.0
5049,533,3,500.0,Déclaration,0.0,0.0
5050,533,4,500.0,Déclaration,0.0,0.0
5051,533,5,500.0,Déclaration,0.0,0.0
5052,533,6,500.0,Déclaration,768.0,1.536
5215,543,1,678.0,Déclaration,661.51,0.9756784660766962
5216,543,2,678.0,Déclaration,9.87,0.014557522123893805
5217,543,3,678.0,Déclaration,7590.35,11.195206489675517
5218,543,4,678.0,Déclaration,0.02,2.9498525073746314e-05
5219,543,5,678.0,Déclaration,0.0,0.0
5220,543,6,678.0,Déclaration,335.59,0.4949705014749262
5229,553,1,580.0,Déclaration,1295.0,2.2327586206896552
5230,553,2,580.0,Déclaration,708.0,1.2206896551724138
5231,553,3,580.0,Déclaration,0.0,0.0
5232,553,4,580.0,Déclaration,26.0,0.04482758620689655
5233,553,5,580.0,Déclaration,0.0,0.0
5234,553,6,580.0,Déclaration,253.0,0.4362068965517241
5374,589,1,548.0,Déclaration,211.0,0.38503649635036497
5375,589,2,548.0,Déclaration,118.0,0.21532846715328466
5376,589,3,548.0,Déclaration,0.0,0.0
5377,589,4,548.0,Déclaration,19.0,0.03467153284671533
5378,589,5,548.0,Déclaration,0.0,0.0
5379,589,6,548.0,Déclaration,421.0,0.7682481751824818
5380,589,7,548.0,Déclaration,0.0,0.0
5446,596,1,2000.0,Déclaration,1348.0,0.674
5447,596,2,2000.0,Déclaration,481.0,0.2405
5448,596,3,2000.0,Déclaration,0.0,0.0
5449,596,4,2000.0,Déclaration,0.0,0.0
5450,596,5,2000.0,Déclaration,0.0,0.0
5451,596,6,2000.0,Déclaration,149.0,0.0745
5452,596,7,2000.0,Déclaration,0.0,0.0
5453,596,8,2000.0,Déclaration,685.0,0.3425
5559,617,1,2000.0,Déclaration,4323.0,2.1615
5560,617,2,2000.0,Déclaration,809.0,0.4045
5561,617,3,2000.0,Déclaration,61.0,0.0305
5562,617,4,2000.0,Déclaration,0.0,0.0
5563,617,5,2000.0,Déclaration,0.0,0.0
5564,617,6,2000.0,Déclaration,969.0,0.4845
5565,617,7,2000.0,Déclaration,0.0,0.0
5566,617,8,2000.0,Déclaration,1392.0,0.696
5567,618,1,635.0,Déclaration,103.099,0.16236062992125985
5568,618,2,635.0,Déclaration,2.457,0.003869291338582677
5569,618,3,635.0,Déclaration,0.0,0.0
5570,618,4,635.0,Déclaration,165.015,0.25986614173228345
5571,618,5,635.0,Déclaration,0.0,0.0
5572,618,6,635.0,Déclaration,1430.595,2.2529055118110235
5573,618,7,635.0,Déclaration,0.0,0.0
5589,624,1,10000.0,Déclaration,3825.0,0.3825
5590,624,2,10000.0,Déclaration,1187.0,0.1187
5591,624,3,10000.0,Déclaration,0.0,0.0
5592,624,4,10000.0,Déclaration,1800.0,0.18
5593,624,5,10000.0,Déclaration,0.0,0.0
5594,624,6,10000.0,Déclaration,3730.0,0.373
5595,624,7,10000.0,Déclaration,3164.0,0.3164
5619,631,1,966.0,Déclaration,43.0,0.044513457556935816
5620,631,2,966.0,Déclaration,18892.0,19.556935817805382
5621,631,3,966.0,Déclaration,808.89,0.8373602484472049
5622,631,4,966.0,Déclaration,65690.0,68.00207039337474
5623,631,5,966.0,Déclaration,0.0,0.0
5624,631,6,966.0,Déclaration,826.0,0.855072463768116
5625,631,7,966.0,Déclaration,0.0,0.0
5626,631,23,966.0,Déclaration,-69068.0,-71.49896480331263
5635,632,1,1200.0,Déclaration,17545.8,14.6215
5636,632,2,1200.0,Déclaration,1709.6,1.4246666666666665
5637,632,3,1200.0,Déclaration,0.0,0.0
5638,632,4,1200.0,Déclaration,0.0,0.0
5639,632,5,1200.0,Déclaration,0.0,0.0
5640,632,6,1200.0,Déclaration,2259.8,1.8831666666666669
5671,641,1,300.0,Déclaration,560.0,1.8666666666666667
5672,641,2,300.0,Déclaration,5.18,0.017266666666666666
5673,641,3,300.0,Déclaration,1.2,0.004
5674,641,4,300.0,Déclaration,0.0,0.0
5675,641,5,300.0,Déclaration,0.0,0.0
5676,641,6,300.0,Déclaration,65.0,0.21666666666666667
5678,644,1,432.0,Déclaration,30428.0,70.43518518518519
5679,644,2,432.0,Déclaration,2.0,0.004629629629629629
5680,644,3,432.0,Déclaration,38.0,0.08796296296296297
5681,644,4,432.0,Déclaration,251.0,0.5810185185185185
5682,644,5,432.0,Déclaration,0.0,0.0
5683,644,6,432.0,Déclaration,5863.0,13.57175925925926
5684,644,7,432.0,Déclaration,35761.0,82.7800925925926
5714,647,1,1968.0,Déclaration,5156.0,2.619918699186992
5715,647,2,1968.0,Déclaration,1727.0,0.8775406504065041
5716,647,3,1968.0,Déclaration,0.0,0.0
5717,647,4,1968.0,Déclaration,395.0,0.20071138211382114
5718,647,5,1968.0,Déclaration,0.0,0.0
5719,647,6,1968.0,Déclaration,10186.0,5.175813008130081
5751,649,1,872.0,Déclaration,3961.0,4.54243119266055
5752,649,2,872.0,Déclaration,44.0,0.05045871559633028
5753,649,3,872.0,Déclaration,0.0,0.0
5754,649,4,872.0,Déclaration,1050.0,1.2041284403669725
5755,649,5,872.0,Déclaration,0.0,0.0
5756,649,6,872.0,Déclaration,6511.0,7.466743119266055
5757,649,7,872.0,Déclaration,4033.0,4.625
5765,652,1,530.0,Déclaration,3901.0,7.360377358490566
5766,652,2,530.0,Déclaration,171.0,0.32264150943396225
5767,652,3,530.0,Déclaration,0.0,0.0
5768,652,4,530.0,Déclaration,70.0,0.1320754716981132
5769,652,5,530.0,Déclaration,0.0,0.0
5770,652,6,530.0,Déclaration,700.0,1.320754716981132
5771,652,7,530.0,Déclaration,0.0,0.0
5786,670,1,2171.0,Déclaration,455.1,0.20962690004606174
5787,670,2,2171.0,Déclaration,338.6,0.1559649930907416
5788,670,3,2171.0,Déclaration,110.1,0.05071395670198065
5789,670,4,2171.0,Déclaration,103.1,0.0474896361123906
5790,670,5,2171.0,Déclaration,0.0,0.0
5791,670,6,2171.0,Déclaration,594.2,0.2736987563334869
5792,670,7,2171.0,Déclaration,207.7,0.09567019806540764
5807,672,1,2475.0,Déclaration,24651.0,9.96
5808,672,2,2475.0,Déclaration,370.0,0.1494949494949495
5809,672,3,2475.0,Déclaration,531.0,0.21454545454545454
5810,672,4,2475.0,Déclaration,601.0,0.24282828282828284
5811,672,5,2475.0,Déclaration,0.0,0.0
5812,672,6,2475.0,Déclaration,5573.0,2.251717171717172
5813,672,7,2475.0,Déclaration,3829.0,1.547070707070707
5835,676,1,3996.0,Déclaration,0.0,0.0
5836,676,2,3996.0,Déclaration,17.0,0.004254254254254255
5837,676,3,3996.0,Déclaration,0.0,0.0
5838,676,4,3996.0,Déclaration,0.0,0.0
5839,676,5,3996.0,Déclaration,0.0,0.0
5840,676,6,3996.0,Déclaration,1.0,0.00025025025025025025
5841,676,7,3996.0,Déclaration,0.0,0.0
5842,676,8,3996.0,Déclaration,5.0,0.0012512512512512512
5843,676,9,3996.0,Déclaration,0.0,0.0
5844,676,10,3996.0,Déclaration,0.0,0.0
5845,676,11,3996.0,Déclaration,0.0,0.0
5846,676,12,3996.0,Déclaration,0.0,0.0
5847,676,13,3996.0,Déclaration,0.0,0.0
5848,676,14,3996.0,Déclaration,0.0,0.0
5849,676,15,3996.0,Déclaration,0.0,0.0
5850,676,16,3996.0,Déclaration,0.0,0.0
5851,676,17,3996.0,Déclaration,0.0,0.0
5852,676,18,3996.0,Déclaration,0.0,0.0
5853,676,19,3996.0,Déclaration,0.0,0.0
5854,676,20,3996.0,Déclaration,0.0,0.0
5855,676,21,3996.0,Déclaration,0.0,0.0
5856,676,22,3996.0,Déclaration,0.0,0.0
5857,676,23,3996.0,Déclaration,0.0,0.0
5858,677,1,540.0,Déclaration,1722.0,3.188888888888889
5859,677,2,540.0,Déclaration,215.0,0.39814814814814814
5860,677,3,540.0,Déclaration,0.0,0.0
5861,677,4,540.0,Déclaration,25.0,0.046296296296296294
5862,677,5,540.0,Déclaration,0.0,0.0
5863,677,6,540.0,Déclaration,282.0,0.5222222222222223
5865,677,8,540.0,Déclaration,435.0,0.8055555555555556
5873,680,1,1100.0,Déclaration,0.0,0.0
5874,680,2,1100.0,Déclaration,1095.0,0.9954545454545455
5875,680,3,1100.0,Déclaration,0.0,0.0
5876,680,4,1100.0,Déclaration,55.0,0.05
5877,680,5,1100.0,Déclaration,0.0,0.0
5878,680,6,1100.0,Déclaration,3279.0,2.980909090909091
5879,680,7,1100.0,Déclaration,20325.0,18.477272727272727
5888,681,1,1795.0,Déclaration,5581.0,3.109192200557103
5889,681,2,1795.0,Déclaration,289.0,0.16100278551532032
5890,681,3,1795.0,Déclaration,0.0,0.0
5891,681,4,1795.0,Déclaration,397.0,0.2211699164345404
5892,681,5,1795.0,Déclaration,0.0,0.0
5893,681,6,1795.0,Déclaration,1425.0,0.7938718662952646
5894,681,7,1795.0,Déclaration,0.0,0.0
5957,688,1,800.0,Déclaration,77.0,0.09625
5958,688,2,800.0,Déclaration,1090.0,1.3625
5959,688,3,800.0,Déclaration,0.0,0.0
5960,688,4,800.0,Déclaration,13.0,0.01625
5961,688,5,800.0,Déclaration,0.0,0.0
5962,688,6,800.0,Déclaration,2509.0,3.13625
5963,688,7,800.0,Déclaration,0.0,0.0
5987,690,1,21429.0,Déclaration,0.0,0.0
5988,690,2,21429.0,Déclaration,9.0,0.00041999160016799666
5989,690,3,21429.0,Déclaration,0.0,0.0
5990,690,4,21429.0,Déclaration,0.0,0.0
5991,690,5,21429.0,Déclaration,0.0,0.0
5992,690,6,21429.0,Déclaration,1.0,4.6665733351999625e-05
5993,690,7,21429.0,Déclaration,0.0,0.0
5994,690,8,21429.0,Déclaration,2.0,9.333146670399925e-05
5995,690,9,21429.0,Déclaration,0.0,0.0
5996,690,10,21429.0,Déclaration,0.0,0.0
5997,690,11,21429.0,Déclaration,0.0,0.0
5998,690,12,21429.0,Déclaration,0.0,0.0
5999,690,13,21429.0,Déclaration,0.0,0.0
6000,690,14,21429.0,Déclaration,0.0,0.0
6001,690,15,21429.0,Déclaration,0.0,0.0
6002,690,16,21429.0,Déclaration,0.0,0.0
6003,690,17,21429.0,Déclaration,0.0,0.0
6004,690,18,21429.0,Déclaration,0.0,0.0
6005,690,19,21429.0,Déclaration,0.0,0.0
6006,690,20,21429.0,Déclaration,0.0,0.0
6007,690,21,21429.0,Déclaration,0.0,0.0
6008,690,22,21429.0,Déclaration,0.0,0.0
6009,690,23,21429.0,Déclaration,0.0,0.0
6010,691,1,124872.0,Déclaration,406.0,0.0032513293612659363
6011,691,2,124872.0,Déclaration,1298.0,0.010394644115574348
6012,691,3,124872.0,Déclaration,0.0,0.0
6013,691,4,124872.0,Déclaration,176.0,0.0014094432699083862
6014,691,5,124872.0,Déclaration,0.0,0.0
6015,691,6,124872.0,Déclaration,89.0,0.0007127298353513999
6016,691,7,124872.0,Déclaration,0.0,0.0
6017,691,8,124872.0,Déclaration,425.0,0.0034034851688128642
6018,691,9,124872.0,Déclaration,0.0,0.0
6019,691,10,124872.0,Déclaration,0.0,0.0
6020,691,11,124872.0,Déclaration,0.0,0.0
6021,691,12,124872.0,Déclaration,0.0,0.0
6022,691,13,124872.0,Déclaration,0.0,0.0
6023,691,14,124872.0,Déclaration,0.0,0.0
6024,691,15,124872.0,Déclaration,0.0,0.0
6025,691,16,124872.0,Déclaration,0.0,0.0
6026,691,17,124872.0,Déclaration,0.0,0.0
6027,691,18,124872.0,Déclaration,0.0,0.0
6028,691,19,124872.0,Déclaration,0.0,0.0
6029,691,20,124872.0,Déclaration,0.0,0.0
6030,691,21,124872.0,Déclaration,0.0,0.0
6031,691,22,124872.0,Déclaration,0.0,0.0
6032,691,23,124872.0,Déclaration,0.0,0.0
6069,697,1,1414.0,Déclaration,3570.0,2.5247524752475248
6070,697,2,1414.0,Déclaration,0.0,0.0
6071,697,3,1414.0,Déclaration,99.0,0.07001414427157002
6072,697,4,1414.0,Déclaration,143.0,0.10113154172560113
6073,697,5,1414.0,Déclaration,0.0,0.0
6074,697,6,1414.0,Déclaration,1134.0,0.801980198019802
6143,706,1,1000.0,Déclaration,147165.0,147.165
6144,706,2,1000.0,Déclaration,3699.0,3.699
6145,706,3,1000.0,Déclaration,23918.0,23.918
6146,706,4,1000.0,Déclaration,23.0,0.023
6147,706,5,1000.0,Déclaration,176.0,0.176
6148,706,6,1000.0,Déclaration,8977.0,8.977
6149,706,7,1000.0,Déclaration,0.0,0.0
6164,710,1,974.0,Déclaration,8119.0,8.335728952772074
6165,710,2,974.0,Déclaration,12.0,0.012320328542094456
6166,710,3,974.0,Déclaration,0.0,0.0
6167,710,4,974.0,Déclaration,3.0,0.003080082135523614
6168,710,5,974.0,Déclaration,0.0,0.0
6169,710,6,974.0,Déclaration,2655.0,2.7258726899383983
6214,715,1,2800.0,Déclaration,7459.0,2.6639285714285714
6215,715,2,2800.0,Déclaration,2263.0,0.8082142857142857
6216,715,3,2800.0,Déclaration,0.0,0.0
6217,715,4,2800.0,Déclaration,341.0,0.12178571428571429
6218,715,5,2800.0,Déclaration,0.0,0.0
6219,715,6,2800.0,Déclaration,2514.0,0.8978571428571429
6220,715,7,2800.0,Déclaration,0.0,0.0
6297,725,1,483.0,Déclaration,153.0,0.3167701863354037
6298,725,2,483.0,Déclaration,1002.0,2.0745341614906834
6299,725,3,483.0,Déclaration,0.0,0.0
6300,725,4,483.0,Déclaration,0.0,0.0
6301,725,5,483.0,Déclaration,0.0,0.0
6302,725,6,483.0,Déclaration,1554.0,3.217391304347826
6304,727,1,1077.0,Déclaration,1040.0,0.9656453110492108
6305,727,2,1077.0,Déclaration,70.0,0.06499535747446611
6306,727,3,1077.0,Déclaration,36.0,0.033426183844011144
6307,727,4,1077.0,Déclaration,0.0,0.0
6308,727,5,1077.0,Déclaration,0.0,0.0
6309,727,6,1077.0,Déclaration,258.0,0.2395543175487465
6310,727,7,1077.0,Déclaration,0.0,0.0
6328,729,1,956.0,Déclaration,1012.619,1.0592248953974897
6329,729,2,956.0,Déclaration,192.269,0.20111820083682008
6330,729,3,956.0,Déclaration,0.0,0.0
6331,729,4,956.0,Déclaration,0.014,1.4644351464435147e-05
6332,729,5,956.0,Déclaration,0.0,0.0
6333,729,6,956.0,Déclaration,963.439,1.007781380753138
6334,729,7,956.0,Déclaration,0.0,0.0
6349,733,1,591.0,Déclaration,0.0,0.0
6350,733,2,591.0,Déclaration,19.286,0.032632825719120136
6351,733,3,591.0,Déclaration,0.0,0.0
6352,733,4,591.0,Déclaration,63.265,0.10704737732656515
6353,733,5,591.0,Déclaration,0.0,0.0
6354,733,6,591.0,Déclaration,99.473,0.16831302876480542
6364,737,1,862.0,Déclaration,0.0,0.0
6365,737,2,862.0,Déclaration,15.473,0.017950116009280745
6366,737,3,862.0,Déclaration,0.0,0.0
6367,737,4,862.0,Déclaration,64.699,0.0750568445475638
6368,737,5,862.0,Déclaration,0.0,0.0
6369,737,6,862.0,Déclaration,149.798,0.17377958236658933
6371,740,1,548.0,Déclaration,0.0,0.0
6372,740,2,548.0,Déclaration,0.0,0.0
6373,740,3,548.0,Déclaration,492.0,0.8978102189781022
6374,740,4,548.0,Déclaration,0.0,0.0
6375,740,5,548.0,Déclaration,0.0,0.0
6376,740,6,548.0,Déclaration,7168.0,13.08029197080292
6378,740,9,548.0,Déclaration,19833.0,36.191605839416056
6379,740,10,548.0,Déclaration,114.0,0.20802919708029197
6380,740,11,548.0,Déclaration,154.0,0.28102189781021897
6381,740,12,548.0,Déclaration,4176.0,7.62043795620438
6382,740,13,548.0,Déclaration,1079.0,1.968978102189781
6406,743,1,280.0,Déclaration,606.0,2.164285714285714
6407,743,2,280.0,Déclaration,54.0,0.19285714285714287
6408,743,3,280.0,Déclaration,0.0,0.0
6409,743,4,280.0,Déclaration,52.0,0.18571428571428572
6410,743,5,280.0,Déclaration,0.0,0.0
6411,743,6,280.0,Déclaration,579.09,2.0681785714285716
6412,743,7,280.0,Déclaration,0.0,0.0
6413,743,8,280.0,Déclaration,290.49,1.0374642857142857
6414,743,9,280.0,Déclaration,10912.0,38.97142857142857
6415,743,10,280.0,Déclaration,1490.0,5.321428571428571
6416,743,11,280.0,Déclaration,237.0,0.8464285714285714
6417,743,12,280.0,Déclaration,306.0,1.0928571428571427
6418,743,13,280.0,Déclaration,25.0,0.08928571428571429
6419,743,14,280.0,Déclaration,0.0,0.0
6420,743,15,280.0,Déclaration,0.0,0.0
6421,743,16,280.0,Déclaration,0.0,0.0
6422,743,17,280.0,Déclaration,0.0,0.0
6423,743,18,280.0,Déclaration,0.0,0.0
6424,743,19,280.0,Déclaration,0.0,0.0
6425,743,20,280.0,Déclaration,1360.0,4.857142857142857
6426,743,21,280.0,Déclaration,0.0,0.0
6427,743,22,280.0,Déclaration,0.0,0.0
6428,743,23,280.0,Déclaration,147.0,0.525
6496,750,1,726.0,Déclaration,7119.0,9.805785123966942
6497,750,2,726.0,Déclaration,312.0,0.4297520661157025
6498,750,3,726.0,Déclaration,0.0,0.0
6499,750,4,726.0,Déclaration,0.0,0.0
6500,750,5,726.0,Déclaration,0.0,0.0
6501,750,6,726.0,Déclaration,599.0,0.8250688705234159
6502,750,7,726.0,Déclaration,0.0,0.0
6556,753,1,395.0,Déclaration,474.0,1.2
6557,753,2,395.0,Déclaration,49.0,0.1240506329113924
6558,753,3,395.0,Déclaration,0.0,0.0
6559,753,4,395.0,Déclaration,9.0,0.02278481012658228
6560,753,5,395.0,Déclaration,0.0,0.0
6561,753,6,395.0,Déclaration,55.8,0.14126582278481012
6624,760,1,954.0,Déclaration,1067.515,1.1189884696016772
6625,760,2,954.0,Déclaration,4.191,0.004393081761006289
6626,760,3,954.0,Déclaration,0.0,0.0
6627,760,4,954.0,Déclaration,72.865,0.07637840670859539
6628,760,5,954.0,Déclaration,0.0,0.0
6629,760,6,954.0,Déclaration,244.627,0.2564224318658281
6630,760,7,954.0,Déclaration,0.0,0.0
6638,763,1,825.0,Déclaration,227.45,0.27569696969696966
6639,763,2,825.0,Déclaration,886.4,1.0744242424242425
6640,763,3,825.0,Déclaration,0.0,0.0
6641,763,4,825.0,Déclaration,0.0,0.0
6642,763,5,825.0,Déclaration,0.0,0.0
6643,763,6,825.0,Déclaration,144.0,0.17454545454545456
6645,763,8,825.0,Déclaration,327.0,0.39636363636363636
6646,763,10,825.0,Déclaration,213.0,0.2581818181818182
6655,765,1,2192.0,Déclaration,2323.0,1.0597627737226278
6656,765,2,2192.0,Déclaration,61.0,0.027828467153284672
6657,765,3,2192.0,Déclaration,0.0,0.0
6658,765,4,2192.0,Déclaration,153.0,0.0697992700729927
